230.45,31.98,32.2,234.12,452.81,452.81,288.93,15.03,15.46,47.03
230.45,31.98,32.2,234.12,452.81,452.81,283.2,15.03,15.46,47.03
230.45,31.98,32.2,234.12,452.81,452.81,269.9,15.03,15.46,47.03
230.45,31.98,32.2,234.12,452.81,452.81,282.95,15.03,15.46,47.46
230.45,31.98,32.2,234.12,452.81,452.81,267.53,15.03,15.46,47.46
230.45,31.98,32.2,234.12,452.81,452.81,285.33,15.03,15.46,47.46
230.45,31.98,32.2,234.12,452.81,452.81,288.95,15.03,15.46,47.46
230.45,31.98,32.2,234.12,452.81,452.81,286.61,15.03,15.46,47.46
230.45,31.98,32.2,234.12,452.81,452.81,282.12,15.03,15.68,47.46
230.45,31.98,32.2,234.12,452.81,452.81,285.54,15.03,15.68,47.46
230.45,31.98,32.2,234.12,452.81,452.81,284.27,15.03,15.46,47.46
230.45,31.98,32.2,234.12,452.81,452.81,285.12,15.03,15.68,47.46
230.45,31.98,32.2,234.12,452.81,452.81,282.57,15.03,15.68,47.46
230.45,31.98,32.2,234.12,452.81,452.81,285.75,15.03,15.68,47.46
230.45,31.98,32.2,234.12,452.81,452.81,284.7,15.03,15.68,47.46
230.45,31.98,32.2,234.12,452.81,452.81,288.49,15.03,15.89,47.89
230.45,31.98,32.2,234.12,452.81,452.81,286.19,15.03,15.89,47.89
230.45,31.98,32.2,234.12,452.81,452.81,285.97,15.03,15.68,47.89
230.45,31.98,32.2,234.12,452.81,452.81,287.91,15.03,15.68,47.89
230.45,31.98,32.2,234.12,452.81,452.81,287.01,15.03,15.68,47.89
230.45,31.98,32.2,234.12,452.81,452.81,270.71,15.03,15.89,47.89
230.45,31.98,32.2,234.12,452.81,452.81,283.61,15.03,15.89,47.89
230.45,31.98,32.2,234.12,452.81,452.81,270.75,15.03,15.68,47.89
230.45,31.98,32.2,234.12,452.81,452.81,285.12,15.03,15.68,48.31
230.45,31.98,32.2,234.12,452.81,452.81,287.9,15.03,15.68,48.31
230.45,31.98,32.2,234.12,452.81,452.81,269.65,15.03,15.68,48.31
230.45,31.98,32.2,234.12,452.81,452.81,277.15,15.03,15.68,48.31
230.45,31.98,32.2,234.12,452.81,452.81,270.7,15.03,15.68,48.31
230.45,31.98,32.2,234.12,452.81,452.81,282.58,15.03,15.68,48.31
230.45,31.98,32.2,234.12,452.81,452.81,271.97,15.03,15.68,48.31
230.45,31.98,32.2,234.12,452.81,452.81,287.03,15.03,15.46,48.31
230.45,31.98,32.2,234.12,452.81,452.81,284.47,15.03,15.89,48.31
230.45,31.98,32.2,234.12,452.81,452.81,290.64,15.03,15.89,48.31
230.45,31.98,32.2,234.12,452.81,452.81,267.73,15.03,15.68,48.31
230.45,31.98,32.2,234.12,452.81,452.81,287.04,15.03,15.68,48.31
230.45,31.98,32.2,234.12,452.81,452.81,286.41,15.03,15.68,48.31
230.45,31.98,32.2,234.12,452.81,452.81,268.17,15.03,15.46,48.31
230.45,31.98,32.2,234.12,452.81,452.81,285.97,15.03,15.46,48.31
